id,code,name,city,product_id
528,PHL, PA: Philadelphia International,Philadelphia,528
529,SAN, CA: San Diego International,San Diego,529
530,SFO, CA: San Francisco International,San Francisco,530
531,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,531
532,BOS, MA: Logan International,Boston,532
533,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,533
534,CLT, NC: Charlotte Douglas International,Charlotte,534
535,DCA, DC: Ronald Reagan Washington National,Washington,535
536,DEN, CO: Denver International,Denver,536
537,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,537
538,DTW, MI: Detroit Metro Wayne County,Detroit,538
539,EWR, NJ: Newark Liberty International,Newark,539
540,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,540
541,IAD, DC: Washington Dulles International,Washington,541
542,IAH, TX: George Bush Intercontinental/Houston,Houston,542
543,JFK, NY: John F. Kennedy International,New York,543
544,LAS, NV: McCarran International,Las Vegas,544
545,LAX, CA: Los Angeles International,Los Angeles,545
546,LGA, NY: LaGuardia,New York,546
547,MCO, FL: Orlando International,Orlando,547
548,MDW, IL: Chicago Midway International,Chicago,548
549,MIA, FL: Miami International,Miami,549
550,MSP, MN: Minneapolis-St Paul International,Minneapolis,550
551,ORD, IL: Chicago O'Hare International,Chicago,551
552,PDX, OR: Portland International,Portland,552
553,PHL, PA: Philadelphia International,Philadelphia,553
554,PHX, AZ: Phoenix Sky Harbor International,Phoenix,554
555,SAN, CA: San Diego International,San Diego,555
556,SEA, WA: Seattle/Tacoma International,Seattle,556
557,SFO, CA: San Francisco International,San Francisco,557
558,SLC, UT: Salt Lake City International,Salt Lake City,558
559,TPA, FL: Tampa International,Tampa,559
560,DEN, CO: Denver International,Denver,560
561,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,561
562,IAH, TX: George Bush Intercontinental/Houston,Houston,562
563,LAS, NV: McCarran International,Las Vegas,563
564,LAX, CA: Los Angeles International,Los Angeles,564
565,MSP, MN: Minneapolis-St Paul International,Minneapolis,565
566,PDX, OR: Portland International,Portland,566
567,PHX, AZ: Phoenix Sky Harbor International,Phoenix,567
568,SAN, CA: San Diego International,San Diego,568
569,SEA, WA: Seattle/Tacoma International,Seattle,569
570,SFO, CA: San Francisco International,San Francisco,570
571,SLC, UT: Salt Lake City International,Salt Lake City,571
572,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,572
573,BOS, MA: Logan International,Boston,573
574,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,574
575,CLT, NC: Charlotte Douglas International,Charlotte,575
576,DCA, DC: Ronald Reagan Washington National,Washington,576
577,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,577
578,DTW, MI: Detroit Metro Wayne County,Detroit,578
579,EWR, NJ: Newark Liberty International,Newark,579
580,IAD, DC: Washington Dulles International,Washington,580
581,IAH, TX: George Bush Intercontinental/Houston,Houston,581
582,JFK, NY: John F. Kennedy International,New York,582
583,LGA, NY: LaGuardia,New York,583
584,MDW, IL: Chicago Midway International,Chicago,584
585,MIA, FL: Miami International,Miami,585
586,MSP, MN: Minneapolis-St Paul International,Minneapolis,586
587,ORD, IL: Chicago O'Hare International,Chicago,587
588,PHL, PA: Philadelphia International,Philadelphia,588
589,PHX, AZ: Phoenix Sky Harbor International,Phoenix,589
590,TPA, FL: Tampa International,Tampa,590
591,BOS, MA: Logan International,Boston,591
592,CLT, NC: Charlotte Douglas International,Charlotte,592
593,DCA, DC: Ronald Reagan Washington National,Washington,593
594,DEN, CO: Denver International,Denver,594
595,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,595
596,EWR, NJ: Newark Liberty International,Newark,596
597,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,597
598,LAS, NV: McCarran International,Las Vegas,598
599,LAX, CA: Los Angeles International,Los Angeles,599
600,LGA, NY: LaGuardia,New York,600
601,MCO, FL: Orlando International,Orlando,601
602,MDW, IL: Chicago Midway International,Chicago,602
603,MIA, FL: Miami International,Miami,603
604,MSP, MN: Minneapolis-St Paul International,Minneapolis,604
605,PHL, PA: Philadelphia International,Philadelphia,605
606,PHX, AZ: Phoenix Sky Harbor International,Phoenix,606
607,SEA, WA: Seattle/Tacoma International,Seattle,607
608,SFO, CA: San Francisco International,San Francisco,608
609,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,609
610,BOS, MA: Logan International,Boston,610
611,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,611
612,CLT, NC: Charlotte Douglas International,Charlotte,612
613,DCA, DC: Ronald Reagan Washington National,Washington,613
614,DEN, CO: Denver International,Denver,614
615,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,615
616,DTW, MI: Detroit Metro Wayne County,Detroit,616
617,EWR, NJ: Newark Liberty International,Newark,617
618,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,618
619,IAD, DC: Washington Dulles International,Washington,619
620,IAH, TX: George Bush Intercontinental/Houston,Houston,620
621,JFK, NY: John F. Kennedy International,New York,621
622,LAS, NV: McCarran International,Las Vegas,622
623,LAX, CA: Los Angeles International,Los Angeles,623
624,LGA, NY: LaGuardia,New York,624
625,MCO, FL: Orlando International,Orlando,625
626,MIA, FL: Miami International,Miami,626
627,MSP, MN: Minneapolis-St Paul International,Minneapolis,627
628,ORD, IL: Chicago O'Hare International,Chicago,628
629,PDX, OR: Portland International,Portland,629
630,PHL, PA: Philadelphia International,Philadelphia,630
631,PHX, AZ: Phoenix Sky Harbor International,Phoenix,631
632,SAN, CA: San Diego International,San Diego,632
633,SEA, WA: Seattle/Tacoma International,Seattle,633
634,SFO, CA: San Francisco International,San Francisco,634
635,SLC, UT: Salt Lake City International,Salt Lake City,635
636,TPA, FL: Tampa International,Tampa,636
637,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,637
638,BOS, MA: Logan International,Boston,638
639,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,639
640,CLT, NC: Charlotte Douglas International,Charlotte,640
641,DCA, DC: Ronald Reagan Washington National,Washington,641
642,DEN, CO: Denver International,Denver,642
643,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,643
644,DTW, MI: Detroit Metro Wayne County,Detroit,644
645,EWR, NJ: Newark Liberty International,Newark,645
646,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,646
647,IAD, DC: Washington Dulles International,Washington,647
648,IAH, TX: George Bush Intercontinental/Houston,Houston,648
649,LAS, NV: McCarran International,Las Vegas,649
650,LAX, CA: Los Angeles International,Los Angeles,650
651,LGA, NY: LaGuardia,New York,651
652,MCO, FL: Orlando International,Orlando,652
653,MIA, FL: Miami International,Miami,653
654,MSP, MN: Minneapolis-St Paul International,Minneapolis,654
655,ORD, IL: Chicago O'Hare International,Chicago,655
656,PHL, PA: Philadelphia International,Philadelphia,656
657,PHX, AZ: Phoenix Sky Harbor International,Phoenix,657
658,SAN, CA: San Diego International,San Diego,658
659,SEA, WA: Seattle/Tacoma International,Seattle,659
660,SFO, CA: San Francisco International,San Francisco,660
661,TPA, FL: Tampa International,Tampa,661
662,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,662
663,DTW, MI: Detroit Metro Wayne County,Detroit,663
664,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,664
665,IAH, TX: George Bush Intercontinental/Houston,Houston,665
666,LAS, NV: McCarran International,Las Vegas,666
667,LAX, CA: Los Angeles International,Los Angeles,667
668,MCO, FL: Orlando International,Orlando,668
669,MDW, IL: Chicago Midway International,Chicago,669
670,PDX, OR: Portland International,Portland,670
671,PHX, AZ: Phoenix Sky Harbor International,Phoenix,671
672,SAN, CA: San Diego International,San Diego,672
673,SEA, WA: Seattle/Tacoma International,Seattle,673
674,SLC, UT: Salt Lake City International,Salt Lake City,674
675,TPA, FL: Tampa International,Tampa,675
676,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,676
677,BOS, MA: Logan International,Boston,677
678,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,678
679,CLT, NC: Charlotte Douglas International,Charlotte,679
680,DCA, DC: Ronald Reagan Washington National,Washington,680
681,DEN, CO: Denver International,Denver,681
682,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,682
683,DTW, MI: Detroit Metro Wayne County,Detroit,683
684,EWR, NJ: Newark Liberty International,Newark,684
685,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,685
686,IAD, DC: Washington Dulles International,Washington,686
687,IAH, TX: George Bush Intercontinental/Houston,Houston,687
688,JFK, NY: John F. Kennedy International,New York,688
689,LAS, NV: McCarran International,Las Vegas,689
690,LAX, CA: Los Angeles International,Los Angeles,690
691,LGA, NY: LaGuardia,New York,691
692,MCO, FL: Orlando International,Orlando,692
693,MDW, IL: Chicago Midway International,Chicago,693
694,MIA, FL: Miami International,Miami,694
695,MSP, MN: Minneapolis-St Paul International,Minneapolis,695
696,ORD, IL: Chicago O'Hare International,Chicago,696
697,PDX, OR: Portland International,Portland,697
698,PHL, PA: Philadelphia International,Philadelphia,698
699,PHX, AZ: Phoenix Sky Harbor International,Phoenix,699
700,SAN, CA: San Diego International,San Diego,700
701,SEA, WA: Seattle/Tacoma International,Seattle,701
702,SFO, CA: San Francisco International,San Francisco,702
703,SLC, UT: Salt Lake City International,Salt Lake City,703
704,TPA, FL: Tampa International,Tampa,704
705,BOS, MA: Logan International,Boston,705
706,DCA, DC: Ronald Reagan Washington National,Washington,706
707,DEN, CO: Denver International,Denver,707
708,EWR, NJ: Newark Liberty International,Newark,708
709,IAD, DC: Washington Dulles International,Washington,709
710,LAS, NV: McCarran International,Las Vegas,710
711,LAX, CA: Los Angeles International,Los Angeles,711
712,MCO, FL: Orlando International,Orlando,712
713,MIA, FL: Miami International,Miami,713
714,ORD, IL: Chicago O'Hare International,Chicago,714
715,PDX, OR: Portland International,Portland,715
716,PHX, AZ: Phoenix Sky Harbor International,Phoenix,716
717,SAN, CA: San Diego International,San Diego,717
718,SEA, WA: Seattle/Tacoma International,Seattle,718
719,SFO, CA: San Francisco International,San Francisco,719
720,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,720
721,DEN, CO: Denver International,Denver,721
722,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,722
723,IAD, DC: Washington Dulles International,Washington,723
724,JFK, NY: John F. Kennedy International,New York,724
725,LAS, NV: McCarran International,Las Vegas,725
726,MCO, FL: Orlando International,Orlando,726
727,SAN, CA: San Diego International,San Diego,727
728,SEA, WA: Seattle/Tacoma International,Seattle,728
729,SLC, UT: Salt Lake City International,Salt Lake City,729
730,TPA, FL: Tampa International,Tampa,730
731,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,731
732,BOS, MA: Logan International,Boston,732
733,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,733
734,CLT, NC: Charlotte Douglas International,Charlotte,734
735,DCA, DC: Ronald Reagan Washington National,Washington,735
736,DEN, CO: Denver International,Denver,736
737,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,737
738,DTW, MI: Detroit Metro Wayne County,Detroit,738
739,EWR, NJ: Newark Liberty International,Newark,739
740,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,740
741,IAD, DC: Washington Dulles International,Washington,741
742,IAH, TX: George Bush Intercontinental/Houston,Houston,742
743,JFK, NY: John F. Kennedy International,New York,743
744,LAS, NV: McCarran International,Las Vegas,744
745,LAX, CA: Los Angeles International,Los Angeles,745
746,LGA, NY: LaGuardia,New York,746
747,MCO, FL: Orlando International,Orlando,747
748,MDW, IL: Chicago Midway International,Chicago,748
749,MIA, FL: Miami International,Miami,749
750,MSP, MN: Minneapolis-St Paul International,Minneapolis,750
751,ORD, IL: Chicago O'Hare International,Chicago,751
752,PDX, OR: Portland International,Portland,752
753,PHL, PA: Philadelphia International,Philadelphia,753
754,PHX, AZ: Phoenix Sky Harbor International,Phoenix,754
755,SAN, CA: San Diego International,San Diego,755
756,SEA, WA: Seattle/Tacoma International,Seattle,756
757,SFO, CA: San Francisco International,San Francisco,757
758,SLC, UT: Salt Lake City International,Salt Lake City,758
759,TPA, FL: Tampa International,Tampa,759
760,BOS, MA: Logan International,Boston,760
761,CLT, NC: Charlotte Douglas International,Charlotte,761
762,DCA, DC: Ronald Reagan Washington National,Washington,762
763,DTW, MI: Detroit Metro Wayne County,Detroit,763
764,EWR, NJ: Newark Liberty International,Newark,764
765,IAD, DC: Washington Dulles International,Washington,765
766,JFK, NY: John F. Kennedy International,New York,766
767,LGA, NY: LaGuardia,New York,767
768,MDW, IL: Chicago Midway International,Chicago,768
769,ORD, IL: Chicago O'Hare International,Chicago,769
770,PHL, PA: Philadelphia International,Philadelphia,770
771,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,771
772,BOS, MA: Logan International,Boston,772
773,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,773
774,CLT, NC: Charlotte Douglas International,Charlotte,774
775,DCA, DC: Ronald Reagan Washington National,Washington,775
776,DEN, CO: Denver International,Denver,776
777,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,777
778,DTW, MI: Detroit Metro Wayne County,Detroit,778
779,EWR, NJ: Newark Liberty International,Newark,779
780,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,780
781,IAD, DC: Washington Dulles International,Washington,781
782,IAH, TX: George Bush Intercontinental/Houston,Houston,782
783,JFK, NY: John F. Kennedy International,New York,783
784,LAS, NV: McCarran International,Las Vegas,784
785,LAX, CA: Los Angeles International,Los Angeles,785
786,LGA, NY: LaGuardia,New York,786
787,MCO, FL: Orlando International,Orlando,787
788,MDW, IL: Chicago Midway International,Chicago,788
789,MIA, FL: Miami International,Miami,789
790,MSP, MN: Minneapolis-St Paul International,Minneapolis,790
791,ORD, IL: Chicago O'Hare International,Chicago,791
792,PDX, OR: Portland International,Portland,792
793,PHL, PA: Philadelphia International,Philadelphia,793
794,PHX, AZ: Phoenix Sky Harbor International,Phoenix,794
795,SAN, CA: San Diego International,San Diego,795
796,SEA, WA: Seattle/Tacoma International,Seattle,796
797,SFO, CA: San Francisco International,San Francisco,797
798,SLC, UT: Salt Lake City International,Salt Lake City,798
799,TPA, FL: Tampa International,Tampa,799
800,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,800
801,BOS, MA: Logan International,Boston,801
802,CLT, NC: Charlotte Douglas International,Charlotte,802
803,DCA, DC: Ronald Reagan Washington National,Washington,803
804,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,804
805,DTW, MI: Detroit Metro Wayne County,Detroit,805
806,IAH, TX: George Bush Intercontinental/Houston,Houston,806
807,JFK, NY: John F. Kennedy International,New York,807
808,MCO, FL: Orlando International,Orlando,808
809,MIA, FL: Miami International,Miami,809
810,ORD, IL: Chicago O'Hare International,Chicago,810
811,PHL, PA: Philadelphia International,Philadelphia,811
812,SLC, UT: Salt Lake City International,Salt Lake City,812
813,TPA, FL: Tampa International,Tampa,813
814,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,814
815,BOS, MA: Logan International,Boston,815
816,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,816
